Date,Sales,Expenses,Region,Customer_Satisfaction_Score,Website_Visits,Ad_Spend,Product_Category,Profit
20-02-2023 02:00,2449,2525,West,56,835,769,Furniture,-76
20-02-2023 03:00,2131,2776,East,89,1235,979,Groceries,-645
20-02-2023 04:00,3941,843,East,92,1640,526,Electronics,3098
20-02-2023 05:00,4521,1603,East,77,1524,103,Electronics,2918
20-02-2023 06:00,1310,1919,South,51,1395,718,Groceries,-609
20-02-2023 07:00,1738,1813,East,58,1037,907,Clothing,-75
20-02-2023 08:00,4241,1978,East,55,1959,883,Furniture,2263
20-02-2023 09:00,1545,1651,East,50,995,602,Groceries,-106
20-02-2023 10:00,3461,2421,South,52,1535,331,Furniture,1040
20-02-2023 11:00,1250,1882,North,59,1817,972,Electronics,-632
20-02-2023 12:00,1758,2622,South,86,1007,849,Electronics,-864
20-02-2023 13:00,2804,2069,West,93,1180,171,Electronics,735
20-02-2023 14:00,4212,2394,East,72,1064,187,Furniture,1818
20-02-2023 15:00,2297,2743,West,82,1280,627,Furniture,-446
20-02-2023 16:00,4487,2366,South,58,1259,985,Groceries,2121
20-02-2023 17:00,2631,528,North,62,627,702,Electronics,2103
20-02-2023 18:00,4810,1205,North,77,1599,549,Groceries,3605
20-02-2023 19:00,2914,1520,East,56,1792,538,Clothing,1394
20-02-2023 20:00,4110,2563,North,75,645,631,Electronics,1547
20-02-2023 21:00,1813,1946,South,65,1926,534,Electronics,-133
20-02-2023 22:00,1028,2159,South,89,998,823,Clothing,-1131
20-02-2023 23:00,1957,1466,North,75,1465,183,Groceries,491
21-02-2023 00:00,3032,2776,East,88,1059,438,Furniture,256
21-02-2023 01:00,1476,1072,East,81,1722,225,Electronics,404
21-02-2023 02:00,1317,2106,South,85,1423,662,Furniture,-789
21-02-2023 03:00,1244,1114,North,91,902,117,Electronics,130
21-02-2023 04:00,1747,825,South,50,1475,948,Electronics,922
21-02-2023 05:00,1696,858,South,98,1732,964,Furniture,838
21-02-2023 06:00,1271,2310,West,70,841,728,Electronics,-1039
21-02-2023 07:00,4511,2871,South,62,1571,735,Clothing,1640
21-02-2023 08:00,2771,2221,East,75,1040,639,Groceries,550
21-02-2023 09:00,2262,1849,North,94,1699,444,Clothing,413
21-02-2023 10:00,3424,664,North,58,1010,567,Groceries,2760
21-02-2023 11:00,1265,2096,West,86,518,240,Clothing,-831
21-02-2023 12:00,3973,2127,West,72,994,105,Clothing,1846
21-02-2023 13:00,1920,1676,East,50,854,768,Groceries,244
21-02-2023 14:00,4430,1650,West,51,1058,717,Electronics,2780
21-02-2023 15:00,1339,692,South,92,844,730,Furniture,647
21-02-2023 16:00,1388,591,South,77,1583,748,Furniture,797
21-02-2023 17:00,3624,638,East,85,1187,640,Furniture,2986
21-02-2023 18:00,4760,980,North,80,728,777,Electronics,3780
21-02-2023 19:00,3050,2996,East,90,646,164,Clothing,54
21-02-2023 20:00,4500,1856,West,54,1821,155,Clothing,2644
21-02-2023 21:00,2165,839,North,86,1856,897,Clothing,1326
21-02-2023 22:00,1375,1575,North,74,831,981,Electronics,-200
21-02-2023 23:00,4741,1298,North,57,932,195,Groceries,3443
22-02-2023 00:00,3033,974,West,83,898,988,Electronics,2059
22-02-2023 01:00,3371,2948,South,88,1335,314,Furniture,423
22-02-2023 02:00,1145,1962,South,98,1858,842,Clothing,-817
22-02-2023 03:00,2981,1104,West,81,1732,157,Electronics,1877
22-02-2023 04:00,1292,1320,West,60,1934,591,Electronics,-28
22-02-2023 05:00,4736,1097,East,96,1086,504,Electronics,3639
22-02-2023 06:00,1431,2032,East,74,1098,283,Groceries,-601
22-02-2023 07:00,1704,1013,South,52,1794,381,Clothing,691
22-02-2023 08:00,3996,2026,West,94,1703,882,Electronics,1970
22-02-2023 09:00,2998,2377,East,99,1938,820,Electronics,621
22-02-2023 10:00,3632,2199,West,81,1256,262,Furniture,1433
22-02-2023 11:00,1398,1529,West,84,845,188,Clothing,-131
22-02-2023 12:00,3864,999,South,81,1961,882,Electronics,2865
22-02-2023 13:00,4960,2184,South,83,1536,196,Electronics,2776
22-02-2023 14:00,4415,1216,West,86,1927,686,Electronics,3199
22-02-2023 15:00,1963,1641,North,54,1237,187,Electronics,322
22-02-2023 16:00,4211,2008,North,94,879,617,Clothing,2203
22-02-2023 17:00,3234,1165,West,77,920,767,Electronics,2069
22-02-2023 18:00,3041,2708,South,77,1703,162,Groceries,333
22-02-2023 19:00,2828,2817,North,57,1510,640,Electronics,11
22-02-2023 20:00,3108,1579,South,76,1806,915,Groceries,1529
22-02-2023 21:00,1938,727,North,65,917,290,Clothing,1211
22-02-2023 22:00,4451,648,West,67,855,815,Electronics,3803
22-02-2023 23:00,1709,1569,East,74,515,377,Furniture,140
23-02-2023 00:00,1806,1667,East,97,814,638,Groceries,139
23-02-2023 01:00,2463,1131,South,50,1032,184,Groceries,1332
23-02-2023 02:00,4390,1863,South,57,1539,434,Electronics,2527
23-02-2023 03:00,2325,912,North,70,1988,540,Furniture,1413
23-02-2023 04:00,4415,2255,West,83,1986,821,Furniture,2160
23-02-2023 05:00,1010,1019,North,73,1044,749,Electronics,-9
23-02-2023 06:00,2085,1867,West,86,1193,889,Clothing,218
23-02-2023 07:00,2868,2934,West,75,568,271,Clothing,-66
23-02-2023 08:00,3273,2822,South,96,910,951,Electronics,451
23-02-2023 09:00,4224,2900,East,63,1575,438,Clothing,1324
23-02-2023 10:00,4782,1602,East,78,1588,767,Furniture,3180
23-02-2023 11:00,3611,1097,South,79,1311,328,Clothing,2514
23-02-2023 12:00,1771,2159,East,52,1418,917,Clothing,-388
23-02-2023 13:00,2594,2185,South,56,1346,278,Clothing,409
23-02-2023 14:00,2607,2660,North,85,1239,346,Electronics,-53
23-02-2023 15:00,4731,2688,West,60,1990,996,Electronics,2043
23-02-2023 16:00,4932,2424,East,81,1795,773,Groceries,2508
23-02-2023 17:00,4646,1229,East,61,938,774,Clothing,3417
23-02-2023 18:00,2333,1088,North,64,1029,829,Electronics,1245
23-02-2023 19:00,1884,2958,North,87,1229,416,Furniture,-1074
23-02-2023 20:00,4314,876,East,73,772,385,Groceries,3438
23-02-2023 21:00,4564,1907,East,50,958,175,Furniture,2657
23-02-2023 22:00,2389,2369,South,67,1319,551,Clothing,20
23-02-2023 23:00,4401,1250,South,95,1696,303,Furniture,3151
24-02-2023 00:00,4178,1126,East,56,1067,827,Groceries,3052
24-02-2023 01:00,1225,2129,South,91,1360,523,Clothing,-904
24-02-2023 02:00,1824,1494,North,90,996,834,Electronics,330
24-02-2023 03:00,3265,2083,West,51,1294,292,Furniture,1182
24-02-2023 04:00,1936,1202,South,89,1304,392,Furniture,734
24-02-2023 05:00,3800,2559,West,80,1595,803,Groceries,1241
24-02-2023 06:00,3553,1679,South,82,1433,996,Electronics,1874
24-02-2023 07:00,3306,976,East,79,1491,880,Clothing,2330
24-02-2023 08:00,2911,900,South,80,1339,512,Clothing,2011
24-02-2023 09:00,4845,2724,West,83,1695,538,Clothing,2121
24-02-2023 10:00,4588,556,West,56,1134,400,Groceries,4032
24-02-2023 11:00,2796,2375,East,74,1102,359,Furniture,421
24-02-2023 12:00,1053,947,West,65,1235,291,Furniture,106
24-02-2023 13:00,4118,702,East,71,1815,370,Furniture,3416
24-02-2023 14:00,1726,2156,East,85,1775,715,Furniture,-430
24-02-2023 15:00,3736,1237,West,76,1932,531,Groceries,2499
24-02-2023 16:00,2544,701,North,66,1490,815,Groceries,1843
24-02-2023 17:00,4170,1853,West,53,866,795,Electronics,2317
24-02-2023 18:00,2043,2910,West,84,755,316,Groceries,-867
24-02-2023 19:00,2913,1391,South,90,939,190,Furniture,1522
24-02-2023 20:00,2776,2903,West,71,1858,297,Clothing,-127
24-02-2023 21:00,2596,715,South,96,934,498,Electronics,1881
24-02-2023 22:00,2914,522,South,84,1189,138,Clothing,2392
24-02-2023 23:00,4561,2702,West,93,1984,808,Clothing,1859
25-02-2023 00:00,3466,1709,East,64,807,570,Furniture,1757
25-02-2023 01:00,3737,2796,North,89,1618,178,Groceries,941
25-02-2023 02:00,1849,1248,West,93,908,828,Groceries,601
25-02-2023 03:00,3109,1304,West,70,1325,927,Groceries,1805
25-02-2023 04:00,4216,633,East,62,1691,193,Furniture,3583
25-02-2023 05:00,3263,820,South,96,586,783,Furniture,2443
25-02-2023 06:00,1002,2937,East,60,502,142,Clothing,-1935
25-02-2023 07:00,1159,933,East,98,871,231,Electronics,226
25-02-2023 08:00,4810,1545,South,76,1141,176,Groceries,3265
25-02-2023 09:00,1780,1372,West,80,1546,331,Groceries,408
25-02-2023 10:00,4191,2598,East,93,597,138,Electronics,1593
25-02-2023 11:00,1892,2723,East,81,1169,665,Clothing,-831
25-02-2023 12:00,3030,752,West,79,820,250,Clothing,2278
25-02-2023 13:00,4160,1465,West,67,1033,799,Electronics,2695
25-02-2023 14:00,3376,1238,North,65,1319,518,Groceries,2138
25-02-2023 15:00,1579,1629,East,84,866,921,Furniture,-50
25-02-2023 16:00,2933,1839,North,58,1707,285,Furniture,1094
25-02-2023 17:00,2380,801,South,88,916,417,Electronics,1579
25-02-2023 18:00,4681,2477,West,86,1228,563,Groceries,2204
25-02-2023 19:00,2290,2815,West,59,1737,531,Electronics,-525
25-02-2023 20:00,2640,1050,North,61,1347,234,Clothing,1590
25-02-2023 21:00,1951,1978,East,57,1169,602,Clothing,-27
25-02-2023 22:00,4394,1815,South,52,1733,784,Furniture,2579
25-02-2023 23:00,3682,2087,East,68,632,368,Clothing,1595
26-02-2023 00:00,1987,2322,East,60,552,536,Clothing,-335
26-02-2023 01:00,4612,2324,North,57,1240,726,Electronics,2288
26-02-2023 02:00,4720,1664,East,75,1194,597,Electronics,3056
26-02-2023 03:00,2218,813,North,94,522,832,Groceries,1405
26-02-2023 04:00,1920,683,West,72,1629,650,Electronics,1237
26-02-2023 05:00,3785,2187,West,59,959,439,Groceries,1598
26-02-2023 06:00,2355,1212,West,67,1149,341,Furniture,1143
26-02-2023 07:00,1169,2675,South,61,981,320,Electronics,-1506
26-02-2023 08:00,1520,1810,South,88,619,757,Electronics,-290
26-02-2023 09:00,2486,2933,East,75,1172,775,Electronics,-447
26-02-2023 10:00,1039,770,North,60,707,460,Furniture,269
26-02-2023 11:00,2560,2294,East,59,817,979,Electronics,266
26-02-2023 12:00,4332,1310,West,52,837,939,Clothing,3022
26-02-2023 13:00,2418,2962,East,56,654,870,Electronics,-544
26-02-2023 14:00,1954,697,East,53,1367,289,Groceries,1257
26-02-2023 15:00,4297,1579,East,89,1678,512,Clothing,2718
26-02-2023 16:00,1983,1726,West,57,893,428,Electronics,257
26-02-2023 17:00,4195,2144,North,87,1004,875,Electronics,2051
26-02-2023 18:00,1974,1127,East,62,1470,321,Furniture,847
26-02-2023 19:00,1037,1103,West,61,812,943,Groceries,-66
26-02-2023 20:00,3375,1661,South,84,1782,785,Clothing,1714
26-02-2023 21:00,2274,1945,North,87,1680,191,Clothing,329
26-02-2023 22:00,4972,1580,West,92,513,539,Furniture,3392
26-02-2023 23:00,2199,2085,East,85,576,205,Clothing,114
27-02-2023 00:00,2625,2618,West,96,1862,344,Clothing,7
27-02-2023 01:00,1913,1410,North,51,908,404,Groceries,503
27-02-2023 02:00,1453,1093,East,64,893,654,Electronics,360
27-02-2023 03:00,1036,1895,South,98,719,869,Electronics,-859
27-02-2023 04:00,4387,1099,South,83,1243,932,Clothing,3288
27-02-2023 05:00,2711,1013,South,88,932,697,Groceries,1698
27-02-2023 06:00,4020,2395,West,75,1305,196,Furniture,1625
27-02-2023 07:00,1795,2631,North,97,1978,576,Electronics,-836
27-02-2023 08:00,1972,1566,South,54,1663,365,Clothing,406
27-02-2023 09:00,1592,2457,East,97,1487,674,Clothing,-865
27-02-2023 10:00,2137,1309,East,74,1153,202,Groceries,828
27-02-2023 11:00,4111,2680,East,83,1316,353,Groceries,1431
27-02-2023 12:00,2324,1588,West,96,1254,554,Groceries,736
27-02-2023 13:00,3271,789,North,53,1175,928,Clothing,2482
27-02-2023 14:00,1317,2923,North,83,1331,612,Groceries,-1606
27-02-2023 15:00,3396,1268,South,76,1619,765,Clothing,2128
27-02-2023 16:00,3162,970,North,91,527,592,Electronics,2192
27-02-2023 17:00,3745,2696,East,78,1487,360,Clothing,1049
27-02-2023 18:00,2346,587,East,54,1753,134,Clothing,1759
27-02-2023 19:00,2591,2943,West,67,915,480,Electronics,-352
27-02-2023 20:00,4111,1289,East,53,1979,496,Groceries,2822
27-02-2023 21:00,2889,2164,North,50,524,126,Groceries,725
27-02-2023 22:00,3087,1809,East,99,1927,961,Clothing,1278
27-02-2023 23:00,4930,1364,South,69,1172,405,Clothing,3566
28-02-2023 00:00,2996,1793,West,55,1041,835,Electronics,1203
28-02-2023 01:00,2772,523,West,69,664,798,Groceries,2249
28-02-2023 02:00,2312,2386,North,69,707,770,Electronics,-74
28-02-2023 03:00,2285,810,East,95,1448,680,Clothing,1475
28-02-2023 04:00,1215,1984,East,76,1484,264,Clothing,-769
28-02-2023 05:00,4218,1731,North,75,1113,357,Electronics,2487
28-02-2023 06:00,3383,2985,North,81,872,201,Electronics,398
28-02-2023 07:00,4239,1205,South,59,1117,554,Furniture,3034
28-02-2023 08:00,3139,1859,North,67,568,292,Furniture,1280
28-02-2023 09:00,3400,921,East,90,1876,870,Groceries,2479
28-02-2023 10:00,3618,2273,South,61,600,997,Electronics,1345
28-02-2023 11:00,4642,2868,West,59,500,909,Groceries,1774
28-02-2023 12:00,3863,1446,East,73,850,398,Furniture,2417
28-02-2023 13:00,2704,1686,West,73,506,120,Groceries,1018
28-02-2023 14:00,3828,2334,West,87,817,144,Furniture,1494
28-02-2023 15:00,1362,2064,West,95,1122,579,Electronics,-702
28-02-2023 16:00,3604,1348,East,74,1008,595,Electronics,2256
28-02-2023 17:00,4416,2089,West,57,685,887,Groceries,2327
28-02-2023 18:00,2716,1818,East,63,1227,782,Electronics,898
28-02-2023 19:00,2193,2589,West,92,961,789,Groceries,-396
28-02-2023 20:00,1355,2447,North,80,842,322,Groceries,-1092
28-02-2023 21:00,1190,1808,North,73,1134,398,Furniture,-618
28-02-2023 22:00,4738,886,East,65,1212,580,Clothing,3852
28-02-2023 23:00,3469,2535,West,69,1531,123,Groceries,934
01-03-2023 00:00,1699,1661,West,87,1075,437,Furniture,38
01-03-2023 01:00,3054,2525,West,96,635,183,Furniture,529
01-03-2023 02:00,3180,1215,North,64,882,159,Furniture,1965
01-03-2023 03:00,4818,2978,West,63,685,387,Clothing,1840
01-03-2023 04:00,1556,925,West,61,1138,733,Electronics,631
01-03-2023 05:00,1825,1939,East,83,1427,616,Groceries,-114
01-03-2023 06:00,3808,2573,West,57,1895,997,Groceries,1235
01-03-2023 07:00,2054,884,North,68,1463,253,Electronics,1170
01-03-2023 08:00,3582,555,West,95,1060,380,Electronics,3027
01-03-2023 09:00,1425,605,North,54,1689,533,Furniture,820
01-03-2023 10:00,4465,1169,North,76,1397,441,Furniture,3296
01-03-2023 11:00,3719,875,South,90,1138,185,Electronics,2844
01-03-2023 12:00,3410,1242,North,62,820,686,Groceries,2168
01-03-2023 13:00,4508,1466,South,81,1680,878,Electronics,3042
01-03-2023 14:00,4741,807,South,80,1357,290,Electronics,3934
01-03-2023 15:00,2574,2638,West,90,1497,351,Clothing,-64
01-03-2023 16:00,4998,1301,South,95,784,167,Clothing,3697
01-03-2023 17:00,3129,609,East,86,1551,964,Furniture,2520
01-03-2023 18:00,3403,2164,North,51,850,245,Furniture,1239
01-03-2023 19:00,4329,839,East,56,582,975,Groceries,3490
01-03-2023 20:00,4789,2088,South,97,1165,733,Electronics,2701
01-03-2023 21:00,1588,1478,West,60,1893,653,Electronics,110
01-03-2023 22:00,3012,2903,North,60,1040,927,Clothing,109
01-03-2023 23:00,2547,2415,East,72,1918,761,Groceries,132
02-03-2023 00:00,1294,667,West,80,979,673,Electronics,627
02-03-2023 01:00,2985,1056,South,93,712,354,Groceries,1929
02-03-2023 02:00,2247,1404,West,94,1429,230,Clothing,843
02-03-2023 03:00,2548,604,East,57,859,938,Electronics,1944
02-03-2023 04:00,4117,2547,West,81,713,476,Clothing,1570
02-03-2023 05:00,2690,2697,East,97,803,631,Clothing,-7
02-03-2023 06:00,2136,645,West,70,1678,298,Clothing,1491
02-03-2023 07:00,2256,1373,North,80,1903,938,Electronics,883
02-03-2023 08:00,3064,798,West,50,699,320,Groceries,2266
02-03-2023 09:00,1359,2236,North,62,737,509,Electronics,-877
02-03-2023 10:00,4294,1145,East,60,1170,742,Clothing,3149
02-03-2023 11:00,3913,1137,North,78,1690,270,Furniture,2776
02-03-2023 12:00,1699,2786,West,53,1749,244,Groceries,-1087
02-03-2023 13:00,1447,1283,North,85,1378,587,Furniture,164
02-03-2023 14:00,3903,1396,East,64,750,951,Clothing,2507
02-03-2023 15:00,3412,870,West,52,1803,453,Electronics,2542
02-03-2023 16:00,1674,986,North,78,975,280,Groceries,688
02-03-2023 17:00,2007,2537,North,70,997,260,Furniture,-530
02-03-2023 18:00,2349,2712,South,51,1477,563,Electronics,-363
02-03-2023 19:00,3514,1860,North,55,1496,159,Groceries,1654
02-03-2023 20:00,3461,691,South,80,1200,314,Clothing,2770
02-03-2023 21:00,4526,1229,East,73,1934,679,Clothing,3297
02-03-2023 22:00,1585,2761,South,89,1283,972,Clothing,-1176
02-03-2023 23:00,2256,1456,East,66,928,291,Electronics,800
03-03-2023 00:00,2247,880,North,54,1038,587,Electronics,1367
03-03-2023 01:00,1993,1297,North,51,1400,324,Clothing,696
03-03-2023 02:00,4902,738,South,61,1966,491,Clothing,4164
03-03-2023 03:00,2435,1605,East,54,1467,808,Groceries,830
03-03-2023 04:00,1571,1886,North,91,709,260,Furniture,-315
03-03-2023 05:00,3382,2749,South,90,990,860,Groceries,633
03-03-2023 06:00,2245,2027,South,69,970,554,Furniture,218
03-03-2023 07:00,3084,2167,South,57,1067,210,Electronics,917
03-03-2023 08:00,1988,536,North,50,1163,158,Groceries,1452
03-03-2023 09:00,1277,2496,East,55,1986,644,Electronics,-1219
03-03-2023 10:00,2219,1925,North,60,1049,652,Electronics,294
03-03-2023 11:00,3963,1990,West,52,697,772,Furniture,1973
03-03-2023 12:00,2887,1724,West,80,1020,128,Furniture,1163
03-03-2023 13:00,1483,2522,North,77,1848,866,Groceries,-1039
03-03-2023 14:00,2265,2941,East,96,1187,284,Groceries,-676
03-03-2023 15:00,4395,1332,South,92,966,972,Groceries,3063
03-03-2023 16:00,1730,1096,West,54,1095,323,Furniture,634
03-03-2023 17:00,3239,2940,West,75,638,456,Clothing,299
03-03-2023 18:00,2040,1199,North,65,1514,591,Clothing,841
03-03-2023 19:00,3571,2146,West,80,741,832,Furniture,1425
03-03-2023 20:00,1917,2518,West,77,815,931,Groceries,-601
03-03-2023 21:00,3448,940,South,56,1166,697,Clothing,2508
03-03-2023 22:00,4977,2360,South,87,1232,677,Electronics,2617
03-03-2023 23:00,1885,2140,East,58,634,213,Clothing,-255
04-03-2023 00:00,3752,2029,West,88,1711,477,Clothing,1723
04-03-2023 01:00,1021,2867,East,84,1078,876,Furniture,-1846
04-03-2023 02:00,1473,1594,East,92,1592,384,Furniture,-121
04-03-2023 03:00,4191,1067,South,76,938,196,Clothing,3124
04-03-2023 04:00,3257,735,South,61,576,941,Electronics,2522
04-03-2023 05:00,3353,1804,North,74,899,223,Electronics,1549
04-03-2023 06:00,4341,1685,South,92,873,255,Groceries,2656
04-03-2023 07:00,1703,1532,East,78,1535,209,Clothing,171
04-03-2023 08:00,1686,2607,West,80,1257,152,Clothing,-921
04-03-2023 09:00,1284,2340,East,83,1248,273,Electronics,-1056
04-03-2023 10:00,1715,724,East,82,1263,778,Furniture,991
04-03-2023 11:00,4747,2342,East,76,916,687,Clothing,2405
04-03-2023 12:00,1762,1081,South,51,706,413,Electronics,681
04-03-2023 13:00,2250,668,East,63,840,825,Clothing,1582
04-03-2023 14:00,1947,1965,North,62,1220,793,Furniture,-18
04-03-2023 15:00,3428,513,West,73,810,489,Groceries,2915
04-03-2023 16:00,3507,2711,South,54,1831,144,Furniture,796
04-03-2023 17:00,2030,1943,East,83,1816,762,Furniture,87
04-03-2023 18:00,1028,2370,North,72,1124,216,Electronics,-1342
04-03-2023 19:00,1906,2043,West,68,1899,221,Electronics,-137
04-03-2023 20:00,4104,2189,East,79,1863,581,Furniture,1915
04-03-2023 21:00,4717,2071,West,98,582,269,Electronics,2646
04-03-2023 22:00,3926,1551,South,92,1975,777,Furniture,2375
04-03-2023 23:00,3126,2231,South,65,1526,499,Furniture,895
05-03-2023 00:00,4999,945,North,99,1979,941,Clothing,4054
05-03-2023 01:00,3994,1215,South,89,1372,760,Furniture,2779
05-03-2023 02:00,3506,1318,North,83,735,599,Groceries,2188
05-03-2023 03:00,1569,2651,East,98,888,173,Electronics,-1082
05-03-2023 04:00,3006,925,West,60,892,248,Groceries,2081
05-03-2023 05:00,4609,1624,South,63,1246,636,Electronics,2985
05-03-2023 06:00,4553,2064,West,97,529,991,Furniture,2489
05-03-2023 07:00,2453,1349,West,96,1481,160,Groceries,1104
05-03-2023 08:00,1737,2045,East,64,1671,965,Clothing,-308
05-03-2023 09:00,4356,1629,East,84,1104,153,Furniture,2727
05-03-2023 10:00,1515,2202,South,56,782,322,Furniture,-687
05-03-2023 11:00,3000,2501,East,78,737,830,Furniture,499
05-03-2023 12:00,4170,776,West,93,1230,572,Clothing,3394
05-03-2023 13:00,3444,2306,North,71,1842,415,Groceries,1138
05-03-2023 14:00,4560,2735,North,72,1860,269,Furniture,1825
05-03-2023 15:00,1038,2439,North,73,530,800,Groceries,-1401
05-03-2023 16:00,4342,2652,South,84,1477,131,Furniture,1690
05-03-2023 17:00,1886,1045,East,59,1414,152,Furniture,841
05-03-2023 18:00,3844,2927,East,57,706,238,Furniture,917
05-03-2023 19:00,3204,609,East,97,1402,473,Clothing,2595
05-03-2023 20:00,2098,1044,East,97,1752,146,Furniture,1054
05-03-2023 21:00,3931,2901,West,61,1082,189,Groceries,1030
05-03-2023 22:00,2823,1242,North,78,1865,927,Furniture,1581
05-03-2023 23:00,4201,2864,West,78,959,135,Groceries,1337
